station,stationCode,observedDate,metric,value,unit,provider,resolution,aggregation,quality,sourceFile
Novo Selo,novo-selo,2023-06-14,water_level,490.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-15,water_level,510.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-16,water_level,500.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-17,water_level,517.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-18,water_level,542.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-19,water_level,571.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-20,water_level,564.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-21,water_level,546.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-22,water_level,536.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-23,water_level,510.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-24,water_level,447.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-25,water_level,394.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-26,water_level,367.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-27,water_level,371.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-28,water_level,321.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-29,water_level,308.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-06-30,water_level,290.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-01,water_level,289.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-02,water_level,281.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-03,water_level,255.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-04,water_level,259.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-05,water_level,237.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-06,water_level,215.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-07,water_level,266.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-08,water_level,200.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-09,water_level,200.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-10,water_level,197.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-11,water_level,194.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-12,water_level,184.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-13,water_level,168.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-14,water_level,168.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-15,water_level,162.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-16,water_level,149.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-17,water_level,134.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-18,water_level,125.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-19,water_level,134.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-20,water_level,132.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-21,water_level,151.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-22,water_level,140.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-23,water_level,130.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-24,water_level,131.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-25,water_level,132.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-26,water_level,125.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-27,water_level,122.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-28,water_level,128.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-29,water_level,136.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-30,water_level,140.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-07-31,water_level,151.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-01,water_level,169.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-02,water_level,172.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-03,water_level,178.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-04,water_level,198.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-05,water_level,186.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-06,water_level,178.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-07,water_level,170.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-08,water_level,197.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-09,water_level,244.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-10,water_level,293.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-11,water_level,310.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-12,water_level,328.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-13,water_level,330.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-08-14,water_level,334.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
